id,ActualTime,WatchTimeStamp,Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Esense TimeStamp,Time in Epochs (ignore),Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense
79,2025-07-01 17:52:35.788,2025-07-01 17:52:35.551237,-3.021482467651367,-7.65186882019043,3.531447410583496,0.06719517707824707,-0.6963863968849182,1.2620476484298706,2025-07-01 17:52:35.575,1751372555575,-7361,-3502,-204,1606,-204,-867
80,2025-07-01 17:52:35.884,2025-07-01 17:52:35.638790,-3.529053211212158,-7.1921820640563965,3.4787750244140625,0.07941248267889023,-0.7476990818977356,0.8979719281196594,2025-07-01 17:52:35.658,1751372555658,-7419,-3496,-331,1639,-492,-502
81,2025-07-01 17:52:35.985,2025-07-01 17:52:35.750714,-4.07014274597168,-7.139509677886963,3.955221176147461,0.0708603709936142,-0.7073819637298584,0.7037167549133301,2025-07-01 17:52:35.739,1751372555739,-7387,-3495,82,1097,-1048,-396
82,2025-07-01 17:52:36.086,2025-07-01 17:52:35.845200,-3.8810009956359863,-6.993463039398193,4.367023944854736,-0.07452555745840073,-0.7684684991836548,0.626747727394104,2025-07-01 17:52:35.882,1751372555882,-7674,-3660,128,-2129,-2776,-520
83,2025-07-01 17:52:36.185,2025-07-01 17:52:35.945092,-3.845088005065918,-7.513004779815674,4.747702121734619,-0.1270599663257599,-0.7342600226402283,0.4703662395477295,2025-07-01 17:52:35.925,1751372555925,-6842,-3971,737,-2873,-2957,-584
84,2025-07-01 17:52:36.285,2025-07-01 17:52:36.044759,-3.6607344150543213,-7.704541206359863,5.020640850067139,-0.021991148591041565,-0.6279694437980652,0.31520646810531616,2025-07-01 17:52:36.015,1751372556015,-6818,-4028,1067,-2493,-2841,-606
85,2025-07-01 17:52:36.399,2025-07-01 17:52:36.144566,-3.6104562282562256,-6.995857238769531,5.43723201751709,0.48869219422340393,-0.5827654600143433,0.16737708449363708,2025-07-01 17:52:36.115,1751372556115,-7288,-4249,1349,-89,10,310
86,2025-07-01 17:52:36.484,2025-07-01 17:52:36.244447,-3.397372245788574,-6.617573261260986,5.772420406341553,0.48869219422340393,-0.33719760179519653,0.0806342139840126,2025-07-01 17:52:36.229,1751372556229,-7133,-4154,964,1057,506,-260
87,2025-07-01 17:52:36.605,2025-07-01 17:52:36.345180,-3.251325845718384,-6.691793918609619,5.849034786224365,0.4337143301963806,-0.24068090319633484,-0.11362093687057495,2025-07-01 17:52:36.370,1751372556370,-7344,-3761,1087,631,560,-341
88,2025-07-01 17:52:36.884,2025-07-01 17:52:36.652096,-3.07415509223938,-5.872976779937744,7.283161640167236,0.42149701714515686,0.04642575979232788,-0.06963863968849182,2025-07-01 17:52:36.661,1751372556661,-7457,-4038,1052,245,389,70
